lgE,X,Y,Ze,Az,lgNe,lgNmu,Age
14.0037,-19.3408,12.4514,26.3184,253.858,3.55075,2.96053,1.33751
14.3127,2.76953,27.7637,27.7243,346.29900000000004,3.38459,3.46962,1.29647
14.3793,79.5377,-25.4749,33.5216,92.4853,3.33051,3.4754300000000002,0.81192
14.4157,63.4928,39.5972,36.7503,123.795,3.8955900000000003,3.13378,0.730058
14.0053,74.9828,14.168,27.397,263.057,3.1135200000000003,3.14073,0.884541
14.1184,4.89813,-3.29596,29.1792,41.3512,3.7626199999999996,2.95617,0.926106
14.4353,37.3313,29.778000000000002,24.1682,160.64,4.12162,3.3845300000000003,1.33425
14.2118,47.6539,-33.1426,19.2957,304.46299999999997,3.9289300000000003,3.20665,0.956693
14.4996,44.4725,-9.38428,28.8463,222.08,3.7625699999999997,3.57456,1.28722
14.3533,17.8759,71.252,25.1727,303.78,3.76148,3.4224900000000003,1.09295
14.1904,38.9333,26.2532,26.3198,206.525,3.9837800000000003,3.00395,1.2943200000000001
14.2343,-60.5173,1.21307,16.7538,139.494,3.7128900000000002,3.37241,1.34693
14.1533,0.366211,-19.0433,20.8723,333.167,3.55146,3.27642,1.01844
14.1336,-45.983000000000004,-19.3408,18.3206,322.426,3.07728,3.41932,0.999811
14.2039,17.852999999999998,-83.1312,14.591,292.047,3.86059,3.28156,1.24781
14.3526,-41.5656,-28.1987,18.0814,210.237,4.01326,3.4015400000000002,1.15317
14.3528,-74.2504,-40.8102,36.8091,107.01100000000001,3.33255,3.3546300000000002,1.15975
14.248,73.2205,3.91394,9.74646,51.5802,4.10876,3.25973,1.12435
14.2926,56.9238,27.4662,32.0023,328.55699999999996,3.9488800000000004,3.05004,1.09436
14.129000000000001,-6.569030000000001,73.2205,26.5758,308.435,3.64099,3.10859,1.35091
13.818,33.6919,-20.2792,15.1212,90.9815,2.41419,3.17251,1.107
14.2074,-59.6933,50.7897,12.9696,337.06699999999995,3.56868,3.4162,0.8996649999999999
14.0624,37.7891,81.8494,12.6115,239.013,3.76989,3.12279,1.02791
14.2112,54.6578,-36.9192,27.895,228.25,3.55041,3.25575,1.02993
13.8826,19.3408,-31.2429,27.1983,83.7435,2.32709,3.17775,0.951817
14.5089,2.58643,-64.1566,38.1241,119.84,4.09023,3.0834799999999998,1.10081
14.0964,-56.9924,62.0509,11.9134,292.675,2.91777,3.43888,0.738268
13.8075,41.6799,24.3306,12.7486,212.84799999999998,3.11637,3.016,1.10041
14.1061,42.7329,-62.1195,13.6621,299.263,3.53462,3.2818699999999996,0.895474
13.9213,-58.8693,57.9995,23.0686,183.803,2.92488,3.1421200000000002,1.25662
13.9794,71.2291,-6.47748,21.8152,305.04200000000003,3.35106,3.09217,1.31216
13.9274,-64.1337,36.3699,1.10937,235.653,2.80372,3.27757,0.1
13.8743,46.8529,-35.8663,15.2247,102.885,3.2248,3.0552200000000003,1.14915
14.3209,17.441,17.0748,20.9296,30.015,3.94795,3.34821,0.969301
13.9196,35.2255,-35.1797,6.2477,283.27299999999997,3.07112,3.20511,0.951274
13.9241,-67.4983,11.8105,15.7116,205.368,3.2871,3.0994599999999997,0.9197120000000001
14.2767,-4.9668,56.7864,41.7642,263.74,2.90121,3.26555,1.25305
14.579,10.8492,-17.5555,29.5779,175.623,4.24426,3.42769,1.11676
14.2478,-7.00391,87.9607,33.4712,38.2004,3.1398099999999998,3.35984,1.0946799999999999
14.1527,38.6359,-76.9741,29.2464,333.151,3.48179,3.17144,0.744997
14.3289,23.5752,-46.3722,8.5014,137.505,4.09315,3.40406,1.39383
14.1064,58.7319,-32.1584,34.6365,17.2356,2.70756,3.27644,0.972
14.7052,46.3722,37.9722,19.9574,223.44099999999997,4.67362,3.56716,1.4598799999999998
13.8817,-55.3903,-30.4647,4.61373,119.928,3.4210800000000003,3.04484,1.06385
14.0773,-40.5127,-45.5482,4.87533,48.6939,3.7518599999999998,3.19391,1.1277
14.5279,19.5239,82.2614,40.9276,16.1285,3.59665,3.3475699999999997,1.3794799999999998
14.3041,71.2979,18.4482,37.7394,215.338,3.5971800000000003,3.10335,1.23556
14.2672,-45.7313,39.826,19.2243,93.0967,3.5684,3.4499199999999997,1.21265
14.2592,-16.7315,57.3816,20.2959,339.843,3.75317,3.35446,1.32996
14.8014,-78.8281,2.56354,25.9645,265.123,4.6893400000000005,3.60411,1.47445
14.0186,0.709534,59.9221,22.5734,208.71200000000002,3.5408,3.05544,1.08812
14.0975,-33.2112,-20.0504,24.0927,340.56,3.49274,3.17518,1.20841
14.3084,-4.3259300000000005,10.4143,29.799,5.08972,3.49815,3.3859800000000004,0.597589
14.1769,-32.3644,-83.6347,23.8618,67.7417,2.95558,3.45369,1.17326
14.1706,70.7256,8.9494,7.162610000000001,124.054,4.213419999999999,3.0786700000000002,1.35805
14.2726,20.4166,-84.5045,27.2235,220.907,3.66131,3.31046,1.29229
14.8791,-8.5603,-73.0602,27.59,251.33,4.8497900000000005,3.5765800000000003,0.588888
14.4232,50.7438,-9.22406,22.9078,278.056,4.410480000000001,3.18965,0.753934
14.1241,-17.8301,83.1998,27.3732,160.811,3.49704,3.15782,0.98849
14.1573,-37.9034,9.20117,35.3416,119.465,3.06867,3.21602,0.8890040000000001
14.2484,-9.17828,0.801086,34.9429,205.109,3.21313,3.30073,0.576195
14.1015,35.1339,-2.76953,19.4454,1.20633,4.00459,2.9695,1.13063
13.8925,6.889469999999999,-59.9451,14.5323,318.559,3.31515,3.05309,1.3078100000000001
14.3502,-50.8126,-48.455,30.1893,298.564,3.5851900000000003,3.4032,0.7466619999999999
14.0682,-45.8228,-46.7155,39.102,152.16299999999998,2.76764,3.10202,1.03653
13.9828,34.3099,-0.297546,15.1142,187.262,3.79607,2.95687,1.03426
14.1384,-10.8492,49.1417,22.3188,238.622,3.26071,3.34191,1.15839
13.9008,6.08838,-85.5573,20.3729,300.09,3.69487,2.8098,1.33097
14.4729,10.482999999999999,-81.1398,27.1606,251.55599999999998,3.60659,3.6242199999999998,0.785104
14.1381,-68.986,5.97388,25.1727,111.88,3.73445,3.0994599999999997,1.13865
13.8015,-6.958130000000001,-45.6626,39.1943,77.5411,2.65634,2.75265,1.16974
14.2413,-51.3161,-59.2126,38.5326,155.83100000000002,2.87035,3.32329,0.40891700000000003
14.8227,19.8444,18.8831,58.7516,49.2447,2.2808,3.28215,1.00245
14.2422,-49.5079,-22.796999999999997,32.3115,267.155,2.77877,3.4704800000000002,0.794784
13.9239,27.5349,-0.75531,28.1272,212.03900000000002,3.14913,2.9973099999999997,0.956217
13.8583,1.09863,44.7928,33.9147,14.4429,2.4134700000000002,3.04313,0.1
14.2549,14.8776,8.1712,11.6266,260.865,3.5067800000000005,3.50705,0.914009
14.1704,2.99841,25.5436,15.3506,36.6471,3.78542,3.25886,1.15519
14.3455,-20.6454,-72.5795,27.936999999999998,300.872,3.92636,3.2720700000000003,1.20728
14.0806,58.4343,6.27148,17.1161,70.5786,3.52179,3.22243,1.30361
14.4366,-35.7061,-44.5411,20.2791,273.033,4.18905,3.4125699999999997,1.40149
13.8532,-27.9469,-51.9341,20.8555,207.885,2.95602,3.06489,1.07133
14.2132,12.2225,-71.87,23.3107,221.77700000000002,3.6627199999999998,3.2850699999999997,1.11584
14.0843,-8.23987,-51.9112,24.8593,156.966,3.739,3.01392,1.31619
14.0041,86.244,-21.0574,35.2675,297.346,3.32714,2.85334,1.24807
14.1371,-5.37878,47.1046,36.9,140.749,3.26009,3.0549,1.24919
14.3565,-5.05835,-8.03387,41.3347,263.443,3.09305,3.3184099999999996,0.1
14.0468,34.1268,-31.631999999999998,23.7331,64.0952,3.24992,3.2027900000000002,1.2586899999999999
14.1194,5.95099,-32.0897,9.79543,39.9411,3.96423,3.13095,1.21536
13.982000000000001,16.434,77.5006,13.5208,204.641,3.5118199999999997,3.11225,0.9900959999999999
14.3471,19.5468,49.1188,17.6743,79.794,4.36684,3.1800200000000003,0.9066780000000001
14.3306,7.804989999999999,-18.6313,43.2037,126.58200000000001,3.1175,3.19267,1.2935
14.2982,7.39301,59.9679,32.671,4.538880000000001,3.54921,3.2839699999999996,1.36402
14.2121,-58.2971,59.327,24.9964,95.4928,3.12867,3.4464900000000003,1.00599
14.1453,-78.5535,-29.6406,29.7164,232.563,3.5011300000000003,3.14043,1.1849399999999999
14.2289,-61.5015,34.8363,35.3878,245.87099999999998,3.11322,3.3001400000000003,0.73328
14.2138,25.6351,40.3296,11.7805,280.22700000000003,3.91926,3.2909,1.38608
14.4013,75.5093,20.737,16.7734,1.7406400000000002,3.9897400000000003,3.50116,1.0340799999999999
14.384,-19.4553,5.6992199999999995,30.3054,161.32299999999998,3.53171,3.4722199999999996,1.27839
14.2519,-53.9025,-15.8389,5.40833,230.65099999999998,4.06338,3.31141,1.37511
13.9099,-39.9176,-37.7661,13.8468,333.75699999999995,3.43226,3.03657,1.05799
14.4845,42.2292,-59.2126,18.9753,259.978,4.4111199999999995,3.3749300000000004,1.02447
14.5796,72.3735,-8.33142,36.5489,146.985,3.6752,3.54834,1.1668399999999999
14.2984,-32.5017,70.1533,27.4222,57.006,4.0782300000000005,3.1029299999999997,1.46543
14.2724,48.248999999999995,-41.7487,35.2968,357.905,3.71599,3.0634900000000003,1.37824
14.0787,57.9309,6.4317,35.6731,106.09100000000001,2.4696,3.27837,1.04321
14.0309,-59.8535,-21.4694,19.0159,326.161,3.17512,3.2553900000000002,1.07112
14.2573,-53.8109,-49.3019,13.4201,354.788,3.8695,3.36821,1.3958899999999999
14.2846,70.5195,45.3193,39.2041,11.7438,3.3366300000000004,3.16851,1.32707
14.1635,31.2887,19.6155,31.7617,194.952,3.7403800000000005,2.9752,1.32616
14.1247,78.0042,18.3795,30.069000000000003,14.0353,2.95755,3.31081,0.728009
14.4748,-52.5521,-27.8096,24.7879,287.712,4.11526,3.4412800000000003,1.11483
14.5237,48.0431,-30.3273,11.4854,89.5328,4.25035,3.61025,1.35218
13.9195,31.1971,-30.5104,31.3504,181.75900000000001,2.9095400000000002,3.0238400000000003,1.18773
14.0833,35.1796,13.6873,7.01012,344.415,3.8733800000000005,3.13679,1.01807
14.1841,-58.3429,-17.2122,13.1767,67.1909,3.3138199999999998,3.45888,1.03249
13.8466,41.474,-44.0146,32.2569,353.61400000000003,2.3256200000000002,3.07417,0.8502639999999999
14.0058,5.56189,-85.3513,23.5191,31.8879,3.27524,3.13808,1.34159
14.0775,-4.5319199999999995,58.8693,40.8577,29.9269,2.61413,3.11813,0.9347219999999999
14.0125,-5.72211,71.0232,29.4996,97.2555,3.1133,3.11544,1.28796
14.2849,-6.31726,24.1016,22.4167,337.293,3.00026,3.58981,1.04731
14.0226,-44.5182,-43.534,12.2254,330.914,4.26149,2.71424,1.01114
14.6202,6.75214,-12.932,33.2334,162.965,3.9097,3.59059,1.12778
13.9667,59.5101,15.0836,20.3966,298.47,3.405,3.06835,1.11011
14.1289,71.2063,-43.9918,34.3316,292.64799999999997,2.5291799999999998,3.3505199999999995,0.346522
14.443,5.012569999999999,47.2419,36.2775,176.394,4.09702,3.0399700000000003,1.43272
14.3329,45.2506,-58.1598,39.5748,19.7309,2.35264,3.5376300000000005,0.725543
14.0293,-3.7537199999999995,10.9407,28.4294,295.039,3.51609,2.9763599999999997,0.387214
14.5962,72.9915,-18.494,37.2344,335.712,3.69644,3.54221,1.36535
14.0475,24.2847,29.5492,34.1469,190.248,3.2277299999999998,3.01358,1.1778899999999999
14.5524,14.9462,-28.3818,21.4291,168.6,3.8471599999999997,3.72626,1.02227
14.1392,58.5718,19.707,34.0672,123.382,3.37325,3.0861400000000003,1.30024
13.886,58.6404,30.5333,8.3685,158.239,3.33636,3.07135,0.928634
14.0914,-43.3738,-4.21149,34.1357,265.464,2.85581,3.22437,1.16974
14.5586,61.8906,-21.2634,27.8041,80.9508,4.06165,3.5447699999999998,1.38523
14.3019,38.9333,39.0479,11.995999999999999,317.749,3.65919,3.5217099999999997,1.10759
14.2316,-61.8448,18.082,15.0723,29.8994,3.74974,3.36815,1.14808
14.4992,-33.669000000000004,-71.7556,45.3818,1.1898,3.4047400000000003,3.1874,1.18556
14.0943,-38.0865,-41.1307,23.5401,104.28399999999999,3.3753,3.2265200000000003,0.9882
14.0284,31.8837,-21.767,25.9519,242.032,3.5901699999999996,2.9861299999999997,1.14663
13.959000000000001,-15.7473,-85.0538,23.0672,92.2704,3.05538,3.15416,1.12719
13.8999,45.2278,60.0596,4.147880000000001,163.80700000000002,3.34982,3.09882,1.23023
13.915999999999999,32.0668,-59.0753,21.2122,58.0581,2.37318,3.25795,0.74095
14.0541,15.8389,-75.5322,17.8408,45.5265,3.1480200000000003,3.3033099999999997,0.660036
14.2405,-2.12866,20.737,26.351999999999997,271.722,3.9269300000000005,3.1306599999999998,1.3746200000000002
14.4137,-33.7834,31.7693,27.4949,260.193,3.91416,3.3991300000000004,1.37941
13.8599,85.6031,18.8373,19.0075,306.138,2.7339599999999997,3.14605,0.903536
14.0201,-75.0515,-45.0446,24.3571,10.9892,3.21576,3.16922,0.862916
14.464,-50.8583,-3.52484,17.8883,139.75799999999998,4.0527,3.5555199999999996,1.37953
14.4965,9.13251,-28.2444,29.7738,220.555,3.7796199999999995,3.54441,0.969673
14.4098,60.5173,-1.92261,17.5008,296.449,3.6935300000000004,3.6197800000000004,1.1874200000000001
14.095999999999998,53.3533,-29.572,4.70746,215.322,3.80946,3.19627,1.08264
14.075,-18.5168,-50.2861,31.3308,314.577,2.94643,3.22684,0.99121
14.2909,1.09863,-90.7988,19.7559,330.958,3.5994599999999997,3.46686,1.11184
14.448,-41.3138,36.347,24.1374,323.765,4.10928,3.4131,1.24373
14.0432,46.5553,-6.20282,4.54518,116.43,3.29441,3.31086,1.2985200000000001
14.3229,-2.22021,84.8936,15.1044,356.36800000000005,3.6404400000000003,3.53692,1.1923
13.8774,-5.72211,-21.0803,20.6862,207.863,3.28474,2.98339,0.984035
14.1187,-31.9753,-58.1827,37.938,125.926,3.02382,3.1069400000000003,1.08018
14.3003,-2.2431,-10.8492,33.4111,207.00900000000001,3.2560700000000002,3.39361,0.728396
14.0821,-45.3422,69.604,36.9518,264.05400000000003,2.77719,3.1747400000000003,1.06923
14.0059,34.3328,77.9354,27.8181,97.5034,3.73907,2.80787,1.27836
14.3411,37.7432,-68.7343,30.4313,290.92400000000004,3.46611,3.43379,1.216
14.2503,23.3005,61.0438,6.2421,199.92,4.21759,3.21829,1.38371
14.0816,-3.34174,-29.9382,32.2178,315.866,3.4916,2.97986,1.0941299999999998
14.1024,17.4868,-22.7283,35.2115,194.114,2.50232,3.30879,0.9447690000000001
13.9388,-1.92261,-27.2374,26.1393,179.02700000000002,3.2841099999999996,2.9962,0.696333
14.375,-58.8693,59.9451,31.9687,178.669,4.03718,3.13631,1.41288
13.937000000000001,42.5955,35.9807,21.6823,329.675,3.38459,3.0163900000000003,1.2239200000000001
13.9448,22.3392,21.0803,12.9794,314.676,3.7349099999999997,2.95013,0.8573770000000001
13.9043,-29.1371,-60.5402,7.171,341.11,3.46434,3.05271,1.23246
14.1266,-6.66058,-50.6066,27.4753,152.532,3.35069,3.22333,1.2295200000000002
13.8275,28.0844,48.1117,6.33723,201.292,3.88458,2.69884,1.06945
13.995999999999999,18.494,-4.9210199999999995,27.148000000000003,46.8816,3.51799,2.94908,1.29259
14.4546,29.16,72.6482,34.1861,1.63047,3.8806800000000004,3.3098300000000003,1.4066100000000001
13.7217,32.5475,43.8544,21.3116,55.2874,3.3370300000000004,2.7082,1.3633600000000001
13.857999999999999,-45.5253,18.9517,31.7141,245.33700000000002,2.56607,3.04083,0.8553860000000001
14.7603,67.9331,-39.3912,8.70145,25.4211,4.65996,3.7886699999999998,0.916997
14.4163,53.0099,1.37329,31.3644,332.754,3.83607,3.3553599999999997,1.27925
14.1224,34.5387,28.9769,4.66689,304.513,3.3568300000000004,3.39764,1.21011
14.2197,-56.0998,-41.3596,19.9672,49.9883,3.9001900000000003,3.22598,1.37239
14.3575,55.8708,7.07257,28.7861,76.1861,3.50394,3.47298,1.09639
14.1604,17.9446,-73.6324,32.5129,331.774,2.97205,3.3130599999999997,0.994002
14.3235,78.5992,-19.1119,30.1277,347.17,3.6980800000000005,3.3109599999999997,1.1494
14.3514,-45.3193,-20.9201,28.2042,104.741,3.57363,3.44749,1.31154
14.3901,63.3555,-21.0345,24.1682,80.758,4.23036,3.2368799999999998,1.13402
14.4333,-25.8182,-49.3705,27.8083,331.61400000000003,3.27694,3.6596300000000004,0.9178879999999999
14.3762,-85.2369,-18.9746,6.38479,302.265,4.44696,3.28576,0.907532
14.1466,21.6525,-51.7739,21.2234,351.042,3.6681800000000004,3.21104,0.9634280000000001
14.3347,33.257,17.6699,24.8817,253.792,3.75555,3.40195,1.4150200000000002
14.1102,-26.9169,-23.8499,29.2184,223.463,3.70195,2.9809400000000004,1.41869
14.0252,-13.0464,2.8382,22.2796,306.259,3.3556,3.1511299999999998,0.726865
13.8965,38.2239,26.1157,21.485,287.073,3.2396700000000003,3.02018,1.20504
14.318,71.5725,-6.6377,19.5545,341.083,3.63976,3.49244,1.32145
14.3212,27.1228,-83.8865,29.0114,173.43099999999998,4.03506,3.13205,0.895375
14.2035,-32.7077,43.7628,23.1008,75.0734,3.21259,3.4338,1.40047
14.069,-1.4419600000000001,-87.48,6.1134,35.3086,3.88579,3.11118,1.34647
14.2413,45.8229,-46.418,40.4548,199.265,2.84429,3.2785800000000003,1.04751
14.2788,52.0256,63.6073,19.3572,184.425,3.25782,3.55349,0.98096
14.3411,31.8837,84.8707,24.1626,350.001,3.9929900000000003,3.30404,1.395
14.2385,-59.2126,-19.3408,29.8297,341.848,3.24798,3.3790400000000003,1.27921
13.9764,75.8755,-7.39301,16.1452,163.064,2.8201099999999997,3.29126,1.0520200000000002
14.5391,-23.9414,37.1482,21.8558,85.3134,3.65984,3.7632199999999996,0.880655
14.118,-23.1632,2.8382,35.5934,147.42,2.98081,3.18676,1.09071
14.4738,-46.3951,31.1056,16.0431,78.4004,4.38744,3.41221,1.2869899999999999
14.2322,82.9252,26.6194,27.8097,51.9879,3.43603,3.33656,1.26142
13.8959,-70.0618,28.9769,23.0337,147.50799999999998,3.63582,2.79257,1.2484
14.4369,-35.5917,-25.0858,23.9612,332.44599999999997,4.25608,3.30639,1.47735
14.2041,-49.0959,-27.1,19.6006,123.338,3.92507,3.19211,1.25888
14.0313,37.995,16.4568,20.6121,342.416,3.3618699999999997,3.17739,1.13049
14.1483,-52.6207,42.1606,28.5049,126.53200000000001,3.70592,3.06123,1.31825
14.125,39.0249,16.7086,16.3971,10.207,3.16736,3.4005,0.9884149999999999
14.3292,53.2845,-29.0226,21.1269,265.282,3.99401,3.3343199999999995,1.3201200000000002
13.8794,-40.8789,56.7178,7.6284600000000005,142.815,3.33258,3.06619,1.1174899999999999
14.3754,7.04968,59.0524,31.2329,182.321,3.91036,3.2474,1.4015600000000001
14.1258,-66.2394,52.803999999999995,20.5967,48.782,3.77385,3.13424,1.17096
14.1235,20.943,-33.7148,24.0591,128.009,3.22445,3.3129800000000005,1.26683
14.1841,-31.3573,-4.9210199999999995,39.5412,121.50299999999999,3.26749,3.0303400000000003,0.838426
14.0942,23.003,-6.225709999999999,18.655,64.92699999999999,3.7368099999999997,3.12926,1.24405
14.7322,4.55481,39.7117,28.7554,119.113,4.34103,3.64817,0.8657860000000001
14.4392,-81.3,20.0961,25.5308,359.81699999999995,3.5361300000000004,3.6242,1.02625
14.2283,-67.9332,-43.5569,26.8626,175.66099999999997,3.90735,3.11055,1.29156
14.0263,-65.8274,35.2941,23.119,280.067,3.4256300000000004,3.11239,0.8501139999999999
14.1981,-57.0611,18.2422,17.2994,167.94400000000002,3.3283400000000003,3.4472,1.1245100000000001
14.1974,70.5425,-56.7864,23.8395,223.601,3.3938599999999997,3.36139,1.2566899999999999
14.1609,24.9943,75.7152,24.6215,139.328,3.7941800000000003,3.11343,1.1474600000000001
14.2217,3.13574,71.2063,29.9207,83.3083,2.9729900000000002,3.4351,0.804549
14.4367,-8.81207,11.8105,39.5804,158.47,3.4936199999999995,3.31316,0.1
14.2199,14.7631,-39.6658,29.6535,157.153,3.31981,3.33077,1.1718899999999999
14.4245,72.8999,41.5656,37.0553,272.71299999999997,2.95899,3.5754599999999996,0.496126
14.3615,-29.1142,-53.8796,13.6411,65.1032,4.07348,3.4298300000000004,1.0748
14.2945,27.2603,59.2355,28.7232,231.24599999999998,3.1959400000000002,3.48809,1.08696
14.2749,23.7583,46.8986,18.9306,63.6986,3.3754699999999995,3.52216,1.1956200000000001
13.7918,23.3005,-68.4367,6.09941,173.733,3.68917,2.76733,1.0659999999999998
14.3261,58.2742,58.2971,35.086999999999996,247.132,3.76435,3.13289,1.3026200000000001
14.5004,-62.8519,62.1881,33.6796,110.9,4.2225,3.1604099999999997,1.26597
14.2115,-28.2216,45.7313,9.61496,163.191,4.14835,3.17665,1.36713
13.9367,-23.2776,74.3419,8.47622,344.129,3.4020300000000003,3.11876,1.30977
14.1655,-17.4182,5.42456,11.392999999999999,315.474,4.11371,3.10645,1.08894
14.1422,7.62189,31.6777,34.9023,88.9709,3.09984,3.19286,1.2758200000000002
14.2106,-30.4647,47.7225,36.8007,5.12828,3.4235800000000003,3.08739,1.05625
14.5054,45.8687,18.9059,32.2989,75.2111,3.73021,3.5242199999999997,1.23525
14.2803,27.8552,38.819,33.0879,9.44132,3.60097,3.21817,1.12285
14.1608,-56.3973,32.5933,37.8499,238.253,2.0878200000000002,3.4026300000000003,0.41079899999999997
14.2234,-25.3605,51.5907,39.6084,157.90200000000002,3.24513,3.10422,1.0431
14.3749,-21.2177,-55.2529,5.9847,128.389,4.07094,3.4952300000000003,1.1244100000000001
14.3632,8.308530000000001,44.77,19.3111,266.241,3.7995,3.49925,1.08162
14.071,-75.0515,-23.2319,13.7083,334.462,3.83415,3.09377,1.22186
14.8317,55.3215,30.3044,15.4472,215.3,4.74756,3.79914,0.846306
14.3355,19.0204,21.1948,23.6814,55.067,3.8424099999999997,3.38195,1.00995
14.0723,-37.0565,27.2144,29.3751,152.80200000000002,3.07934,3.21385,1.05074
14.2949,-26.0243,51.4991,24.4214,259.532,3.7604900000000003,3.3468,1.2692
14.1227,18.9517,-70.5425,6.04765,138.19899999999998,3.77808,3.2469900000000003,1.34943
14.3789,36.2555,-77.0199,8.645489999999999,137.665,4.23146,3.4104699999999997,1.05348
13.7167,-19.3866,-41.7258,30.6901,284.705,2.93099,2.73026,0.8331290000000001
14.5659,11.7418,-85.9693,33.5412,193.52,3.7702699999999996,3.56655,1.22421
14.5679,42.1377,40.3525,26.4485,3.96602,4.05194,3.59105,1.02226
14.1109,-5.4932300000000005,-23.9643,27.6782,178.338,2.6531700000000003,3.3921900000000003,0.941509
14.2726,-25.2689,53.6965,35.4717,34.5209,3.01085,3.3934699999999998,0.8935770000000001
14.045,33.9666,-83.5889,34.561,65.0316,2.78893,3.17354,1.02336
14.243,-19.6613,-19.2035,19.1572,238.09900000000002,3.22448,3.5175099999999997,1.06975
14.1276,-68.2994,-45.5482,13.0718,27.3214,3.5634300000000003,3.30579,1.01363
14.3965,-32.6161,71.4351,30.9307,349.885,3.6064199999999995,3.4471199999999995,1.2450299999999999
13.8825,12.8862,58.5946,25.5056,131.997,2.89055,3.07172,0.696832
14.2126,-88.6473,-13.6644,23.2043,351.477,3.9529099999999997,3.13139,1.0962100000000001
14.3146,19.6155,-58.6862,23.4478,295.275,3.8098099999999997,3.3692,1.4312799999999999
14.0537,-39.5743,-77.3861,14.647,249.53900000000002,3.7004699999999997,3.1263,1.32996
14.5527,57.6791,63.1952,34.5554,348.194,3.87405,3.46454,1.14231
14.2771,-15.6558,53.5364,29.5234,175.953,4.03244,3.03799,0.942192
14.1706,66.4683,11.6503,31.846999999999998,351.55400000000003,3.5427,3.10696,0.628794
14.196,45.5024,32.7764,11.2993,74.2802,3.81954,3.3132099999999998,1.27226
14.1452,45.3193,7.89655,35.7193,95.8509,2.94282,3.23552,1.14415
14.1279,-58.7549,-6.34015,13.5418,191.514,2.98438,3.45844,1.07389
14.4962,69.7643,20.4852,30.9713,326.056,3.99813,3.4039800000000002,1.16264
14.5018,6.569030000000001,19.6384,27.923000000000002,309.085,4.3527,3.25581,1.46933
14.4088,-18.4253,7.53033,30.4299,99.883,4.19487,3.12807,1.39768
14.232999999999999,63.4012,40.8331,8.94767,191.454,3.7758300000000005,3.39866,1.15876
14.4026,-35.5917,-6.77502,8.848339999999999,87.5553,4.511909999999999,3.2723,0.825743
14.1895,57.9537,56.0999,30.3488,307.476,3.6478,3.11788,1.34771
14.0361,-58.8693,-19.0891,19.9854,265.32099999999997,3.20355,3.24491,1.21822
14.0686,-2.76953,27.3975,20.4694,333.536,3.9157800000000003,2.95511,0.871293
14.0154,-18.4024,84.8707,20.454,112.194,2.78225,3.3180099999999997,0.919645
14.1139,20.8972,58.0453,15.9018,247.226,3.2833099999999997,3.3587599999999997,1.2818
14.1512,20.4852,-46.6469,13.4551,203.671,4.20244,2.99947,1.29857
14.4656,21.6983,-72.0989,19.935,124.257,4.14235,3.48969,0.9930200000000001
14.1955,12.9549,36.2783,36.8399,267.634,3.1296,3.20771,0.9753360000000001
13.9114,-20.531,27.511999999999997,18.7571,280.089,3.49692,2.96171,1.14555
14.3354,40.9705,-67.4754,24.8607,231.47799999999998,3.05781,3.61859,0.854751
14.2492,78.2788,30.9681,16.3845,140.57299999999998,3.97875,3.27524,1.2045700000000001
14.2358,-35.6603,-43.9918,41.9348,171.387,2.74936,3.25841,0.796771
14.0464,23.9872,54.8409,13.0676,72.9582,3.9034800000000005,3.01986,1.24266
14.339,-69.5353,-14.7631,32.6332,28.054000000000002,3.65012,3.29805,0.794087
14.2101,31.7465,18.1049,40.5261,253.86900000000003,2.50123,3.3371800000000005,0.9401889999999999
14.5585,17.0291,15.8618,18.301,81.127,4.266769999999999,3.59255,1.0126899999999999
14.1231,2.33466,-76.9283,31.3742,340.43800000000005,3.33178,3.14957,1.00075
14.1264,65.2781,-9.65894,36.879,325.434,3.6286099999999997,2.79426,1.10877
13.9874,27.5577,-14.992,13.3348,108.691,3.46979,3.13857,1.3216700000000001
14.1438,-64.1566,10.5516,5.42092,56.2513,3.87456,3.23663,1.22726
14.5275,33.1426,66.0563,15.4626,289.067,4.1807,3.61697,1.11076
14.2551,-69.1005,4.82947,24.6131,219.238,3.45601,3.41011,1.092
14.0089,46.6469,62.4628,32.3842,6.10326,2.86539,3.14341,0.733013
14.159,72.3049,-45.8457,17.5386,274.972,3.9727300000000003,3.1175599999999997,1.35388
14.3768,-40.3296,-4.16571,13.7992,20.7004,4.38342,3.27238,0.9081020000000001
13.9489,48.1575,-71.4809,8.263580000000001,284.347,3.44476,3.12099,1.27529
14.3894,60.5173,-1.4419600000000001,32.1492,324.624,3.907,3.24653,0.9034780000000001
13.8418,-15.4955,-6.72925,27.7985,24.9308,2.91877,2.97355,1.23925
13.927999999999999,44.9073,33.8063,28.0293,303.51599999999996,2.99497,3.06394,1.2857299999999998
14.5141,33.7377,-66.9948,34.2182,204.801,3.21323,3.68051,0.9547979999999999
13.872,4.16571,-49.4163,4.6207199999999995,74.4454,3.4784,3.00696,1.14226
14.3329,57.6562,-16.0677,30.2648,323.026,2.6202400000000003,3.63047,0.327989
14.1814,-27.2145,-70.6798,24.7376,295.986,3.8952,3.0844,1.39065
14.2122,-7.00391,-42.9847,7.30111,292.56,4.21556,3.14931,1.2676100000000001
13.9921,77.3861,-13.3211,31.342,169.834,2.8104,3.1562099999999997,0.785608
14.3607,-59.0295,-32.5475,32.0037,318.33299999999997,4.06312,3.08849,1.45651
14.2412,-76.9741,1.46484,10.5746,336.30699999999996,4.0483,3.2765,1.39329
